Token	0Gold	1Bert	2Flair	3Stanza	4Marmot	5Hunpos
globala	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing	ADJ.Case=Nom.Definite=Def.Degree=Pos.Number=Sing
miljöförstöringens	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing
argument	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing
till	ADP	ADP	ADP	ADP	ADP	ADP
en	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art
förkrossande	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part
anklagelseskrift	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
mot	ADP	ADP	ADP	ADP	ADP	ADP
teknokraterna	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur
och	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ
politikerna	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Plur
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Det	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs
står	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
ingenting	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Neg	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Neg	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Neg	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Neg	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Neg	PRON.Definite=Ind.Gender=Neut.Number=Sing.PronType=Neg
nytt	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing
i	ADP	ADP	ADP	ADP	ADP	ADP
boken	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing
,	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT
men	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ
bara	ADV	ADV	ADV	ADV	ADV	ADV
att	PART	PART	PART	PART	PART	PART
lyckas	VERB.VerbForm=Inf	VERB.VerbForm=Inf.Voice=Act	VERB.VerbForm=Inf	VERB.VerbForm=Inf.Voice=Pass	VERB.VerbForm=Inf.Voice=Pass	VERB.VerbForm=Inf.Voice=Pass
samla	VERB.VerbForm=Inf.Voice=Act	VERB.VerbForm=Inf.Voice=Act	VERB.VerbForm=Inf.Voice=Act	VERB.VerbForm=Inf.Voice=Act	VERB.VerbForm=Inf.Voice=Act	VERB.VerbForm=Inf.Voice=Act
alla	DET.Number=Plur.PronType=Tot	DET.Number=Plur.PronType=Tot	DET.Number=Plur.PronType=Tot	DET.Number=Plur.PronType=Tot	DET.Number=Plur.PronType=Tot	DET.Number=Plur.PronType=Tot
dessa	DET.Definite=Def.Number=Plur.PronType=Dem	DET.Definite=Def.Number=Plur.PronType=Dem	DET.Definite=Def.Number=Plur.PronType=Dem	DET.Definite=Def.Number=Plur.PronType=Dem	DET.Definite=Def.Number=Plur.PronType=Dem	DET.Definite=Def.Number=Plur.PronType=Dem
synpunkter	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur
är	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
imponerande	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Han	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs
är	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
pessimist	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
förstås	ADV	ADV	ADV	ADV	ADV	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Pass
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Han	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs
tror	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
att	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ
det	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs
är	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
klippt	ADJ.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Neut.Number=Sing	ADJ.Case=Nom.Definite=Ind.Gender=Neut.Number=Sing.Tense=Past.VerbForm=Part	VERB.VerbForm=Sup.Voice=Act	ADV.Degree=Pos
om	ADP	ADP	ADP	ADP	ADP	ADP
hundra	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card	NUM.Case=Nom.NumType=Card
år	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Neut.Number=Plur
,	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT
om	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ
inte	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg
förr	ADV	ADV	ADV	ADV	ADV	ADV
.	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT

Inte	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg	PART.Polarity=Neg
så	ADV	ADV	ADV	ADV	ADV	ADV
att	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ
jorden	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Com.Number=Sing
går	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
under	ADV	ADV	ADP	ADP	ADV	ADP
precis	ADV	ADV	ADV	ADV	ADV	ADV
,	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT
men	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ
han	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs	PRON.Case=Nom.Definite=Def.Gender=Com.Number=Sing.PronType=Prs
menar	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
att	SCONJ	SCONJ	SCONJ	SCONJ	PART	PART
vid	ADP	ADP	ADP	ADP	ADP	ADP
det	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art	DET.Definite=Def.Gender=Neut.Number=Sing.PronType=Art
laget	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing	NOUN.Case=Nom.Definite=Def.Gender=Neut.Number=Sing
är	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	AUX.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
människans	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing
situation	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
så	ADV	ADV	ADV	ADV	ADV	ADV
olidlig	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing
på	ADP	ADP	ADP	ADP	ADP	ADP
grund	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
av	ADP	ADP	ADP	ADP	ADP	ADP
överbefolkning	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
med	ADP	ADP	ADP	ADP	ADP	ADP
åtföljande	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part	ADJ.Case=Nom.Tense=Pres.VerbForm=Part
stress	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
,	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT	PUNCT
nersjaskad	ADJ.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.Tense=Past.VerbForm=Part	ADJ.Case=Nom.Definite=Ind.Gender=Com.Number=Sing.Tense=Past.VerbForm=Part
miljö	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
och	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ	CCONJ
anhopningar	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur
av	ADP	ADP	ADP	ADP	ADP	ADP
allsköns	ADJ.Case=Nom.Degree=Pos	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Ind.Gender=Com.Number=Plur	DET.Definite=Ind.Number=Plur	ADJ.Case=Nom.Degree=Pos	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing
djävligheter	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Plur
att	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ	SCONJ
det	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs	PRON.Definite=Def.Gender=Neut.Number=Sing.PronType=Prs
kommer	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
till	ADP	ADP	ADP	ADP	ADP	ADP
en	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art
social	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing
kollaps	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
som	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel	PRON.PronType=Rel
innebär	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act	VERB.Mood=Ind.Tense=Pres.VerbForm=Fin.Voice=Act
en	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art	DET.Definite=Ind.Gender=Com.Number=Sing.PronType=Art
drastisk	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing	ADJ.Case=Nom.Definite=Ind.Degree=Pos.Gender=Com.Number=Sing
reduktion	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
av	ADP	ADP	ADP	ADP	ADP	ADP
jordens	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing	NOUN.Case=Gen.Definite=Def.Gender=Com.Number=Sing
befolkning	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing	NOUN.Case=Nom.Definite=Ind.Gender=Com.Number=Sing
till	ADP	ADP	ADP	ADP	ADP	ADP
så	ADV	ADV	ADV	ADV	ADV	ADV
där	ADV	ADV	ADV	ADV	ADV	ADV
